id	review		
43890_0			
24543_0			
33721_0			
17863_0			
49319_0			
30431_0			
8489_0			
184_0			
34279_0			
45251_0			
16596_0			
29664_0			
49121_0			
19679_0			
40894_0			
11152_0			
34154_0			
1916_0			
30316_0			
36162_0			
1648_0			
47369_0			
4933_0			
26736_0			
38528_0			
37074_0			
38915_0			
43280_0			
25476_0			
9737_0			
3409_0			
17596_0			
29869_0			
39478_0			
19822_0			
12545_0			
16076_0			
31074_0			
13410_0			
10992_0			
12909_0			
3404_0			
34918_0			
41747_0			
42470_0			
19830_0			
14730_0			
29821_0			
5377_0			
48438_0			
32830_0			
45395_0			
43237_0			
16842_0			
43698_0			
8755_0			
25823_0			
37851_0			
43601_0			
18153_0			
11041_0			
16171_0			
18341_0			
6946_0			
36814_0			
7060_0			
29761_0			
24250_0			
13131_0			
30537_0			
10007_0			
39069_0			
21543_0			
45646_0			
48595_0			
29833_0			
40823_0			
42562_0			
47076_0			
2196_0			
41760_0			
33858_0			
13573_0			
45123_0			
12791_0			
22057_0			
28691_0			
3360_0			
37752_0			
45575_0			
1179_0			
3580_0			
36349_0			
26908_0			
26402_0			
26892_0			
26607_0			
37905_0			
15972_0			
46597_0			
11687_0			
9100_0			
44447_0			
26346_0			
22842_0			
24005_0			
48306_0			
12431_0			
29635_0			
19786_0			
35925_0			
19635_0			
33926_0			
6284_0			
25033_0			
9185_0			
24209_0			
14639_0			
5023_0			
48751_0			
10282_0			
29550_0			
5540_0			
22432_0			
14344_0			
49862_0			
25656_0			
17143_0			
34186_0			
14595_0			
48962_0			
6873_0			
28120_0			
30471_0			
45074_0			
5126_0			
8983_0			
37355_0			
24942_0			
7833_0			
4934_0			
18707_0			
26261_0			
39058_0			
23810_0			
9855_0			
47378_0			
35628_0			
39035_0			
18785_0			
7199_0			
12780_0			
19090_0			
28061_0			
49971_0			
2902_0			
3021_0			
7260_0			
13093_0			
27074_0			
17779_0			
32244_0			
28612_0			
34543_0			
10673_0			
13518_0			
31857_0			
12499_0			
45217_0			
24060_0			
40963_0			
45338_0			
18019_0			
40115_0			
40464_0			
4077_0			
35026_0			
7180_0			
16851_0			
23156_0			
40838_0			
3540_0			
25424_0			
41384_0			
39588_0			
30753_0			
49226_0			
48784_0			
37436_0			
580_0			
34228_0			
10504_0			
23114_0			
29275_0			
29753_0			
12_0			
14989_0			
43361_0			
36897_0			
15669_0			
42656_0			
14306_0			
37189_0			
14199_0			
49328_0			
21000_0			
2274_0			
9723_0			
46715_0			
45631_0			
29658_0			
1754_0			
16318_0			
17414_0			
7814_0			
16577_0			
10715_0			
19544_0			
19157_0			
30324_0			
8259_0			
46679_0			
18375_0			
33047_0			
1212_0			
38831_0			
3411_0			
3515_0			
47381_0			
45015_0			
22773_0			
35646_0			
10762_0			
28494_0			
37970_0			
9039_0			
23017_0			
32341_0			
16792_0			
38049_0			
28056_0			
48196_0			
33523_0			
11810_0			
36195_0			
38194_0			
49450_0			
7618_0			
35669_0			
30320_0			
43386_0			
13839_0			
30755_0			
24950_0			
26861_0			
32582_0			
6526_0			
28736_0			
48529_0			
46590_0			
25660_0			
10723_0			
27439_0			
47773_0			
33600_0			
6995_0			
48362_0			
20608_0			
2478_0			
4172_0			
47188_0			
34078_0			
39843_0			
36847_0			
35728_0			
19404_0			
28379_0			
35446_0			
12757_0			
48019_0			
28982_0			
31285_0			
47289_0			
17648_0			
14112_0			
11030_0			
22969_0			
41677_0			
16691_0			
47734_0			
46338_0			
4818_0			
2296_0			
39529_0			
8493_0			
12656_0			
37965_0			
39734_0			
48524_0			
30704_0			
39568_0			
28189_0			
15840_0			
41721_0			
2091_0			
44438_0			
33990_0			
9810_0			
1371_0			
45344_0			
27573_0			
31779_0			
14983_0			
44237_0			
41534_0			
33017_0			
17537_0			
29141_0			
16256_0			
855_0			
29744_0			
20640_0			
18131_0			
38292_0			
41440_0			
47283_0			
29719_0			
5412_0			
38801_0			
41923_0			
48846_0			
1228_0			
19587_0			
28041_0			
45557_0			
13799_0			
41551_0			
18093_0			
45286_0			
38916_0			
11541_0			
42970_0			
26290_0			
27821_0			
32617_0			
24153_0			
49285_0			
3755_0			
5031_0			
31818_0			
11678_0			
20987_0			
48736_0			
8953_0			
35755_0			
9646_0			
7489_0			
14017_0			
9773_0			
39896_0			
1282_0			
1587_0			
2364_0			
42950_0			
26121_0			
34938_0			
4805_0			
10616_0			
17654_0			
27043_0			
22319_0			
47588_0			
38614_0			
28186_0			
35317_0			
30442_0			
7736_0			
26249_0			
15406_0			
15414_0			
36341_0			
17465_0			
31101_0			
25024_0			
2479_0			
38685_0			
32623_0			
46047_0			
13590_0			
16499_0			
29043_0			
18497_0			
19106_0			
15049_0			
21959_0			
24881_0			
43431_0			
29447_0			
33098_0			
5748_0			
21137_0			
45614_0			
32486_0			
31781_0			
38310_0			
33240_0			
49394_0			
24308_0			
43268_0			
37553_0			
36949_0			
10950_0			
21460_0			
2064_0			
7018_0			
13322_0			
34054_0			
3911_0			
31242_0			
4953_0			
39713_0			
48586_0			
7306_0			
17119_0			
40295_0			
19622_0			
30482_0			
26994_0			
8940_0			
40831_0			
10228_0			
14749_0			
18787_0			
21772_0			
41082_0			
14299_0			
19540_0			
32400_0			
5815_0			
5433_0			
3412_0			
10564_0			
15907_0			
48090_0			
4690_0			
3463_0			
29839_0			
22182_0			
46983_0			
19609_0			
42880_0			
20198_0			
42659_0			
36717_0			
700_0			
3494_0			
3821_0			
49032_0			
33277_0			
24206_0			
23582_0			
17132_0			
44226_0			
32742_0			
26189_0			
40263_0			
4067_0			
28012_0			
47264_0			
26004_0			
17557_0			
13905_0			
32997_0			
17572_0			
20788_0			
17431_0			
39351_0			
26108_0			
41396_0			
19993_0			
28005_0			
44637_0			
11292_0			
27830_0			
41764_0			
27348_0			
11681_0			
43532_0			
39832_0			
3033_0			
47013_0			
48616_0			
22674_0			
23573_0			
10717_0			
19139_0			
32657_0			
42857_0			
9719_0			
29097_0			
11834_0			
35929_0			
29091_0			
33653_0			
41394_0			
18335_0			
31926_0			
21632_0			
31534_0			
3920_0			
35041_0			
23148_0			
6578_0			
3622_0			
47417_0			
46369_0			
20899_0			
49278_0			
4505_0			
30279_0			
30671_0			
40049_0			
23111_0			
37194_0			
20398_0			
3387_0			
47347_0			
24600_0			
14389_0			
18397_0			
42594_0			
29183_0			
39635_0			
271_0			
44083_0			
27384_0			
48557_0			
29902_0			
25099_0			
35809_0			
41669_0			
29682_0			
26054_0			
26961_0			
45152_0			
11175_0			
11296_0			
776_0			
37842_0			
1696_0			
40264_0			
5073_0			
18004_0			
23594_0			
8116_0			
8237_0			
12511_0			
26098_0			
5286_0			
11785_0			
18134_0			
22697_0			
42680_0			
40233_0			
33529_0			
34924_0			
30553_0			
976_0			
14884_0			
45381_0			
672_0			
30413_0			
26430_0			
44460_0			
29800_0			
14687_0			
49137_0			
38394_0			
14824_0			
17858_0			
12798_0			
30554_0			
815_0			
47066_0			
45082_0			
35440_0			
34640_0			
524_0			
34334_0			
22061_0			
37254_0			
48992_0			
10220_0			
18892_0			
44820_0			
34_0			
12413_0			
15170_0			
12278_0			
42129_0			
46861_0			
7484_0			
29313_0			
23612_0			
37309_0			
31753_0			
43408_0			
23394_0			
26128_0			
5930_0			
7323_0			
21801_0			
48614_0			
23409_0			
8610_0			
29039_0			
22706_0			
31346_0			
8038_0			
80_0			
25703_0			
8441_0			
33644_0			
31334_0			
1773_0			
6161_0			
33161_0			
16051_0			
48745_0			
21856_0			
39415_0			
4080_0			
20138_0			
5112_0			
28148_0			
7852_0			
48542_0			
41808_0			
34355_0			
31304_0			
15844_0			
10952_0			
45878_0			
17217_0			
19913_0			
37775_0			
9155_0			
18060_0			
16959_0			
7259_0			
21025_0			
5430_0			
37753_0			
22526_0			
20337_0			
5932_0			
43449_0			
9394_0			
21124_0			
42632_0			
28376_0			
12579_0			
8704_0			
666_0			
32787_0			
22434_0			
13844_0			
42026_0			
4621_0			
4404_0			
44145_0			
28278_0			
19294_0			
47084_0			
31278_0			
48752_0			
27430_0			
3498_0			
2810_0			
34333_0			
10927_0			
2815_0			
2117_0			
5844_0			
46524_0			
26998_0			
1646_0			
41256_0			
31951_0			
1414_0			
18142_0			
11821_0			
22997_0			
36805_0			
47946_0			
22132_0			
10891_0			
16668_0			
40365_0			
26606_0			
44094_0			
32434_0			
8633_0			
22236_0			
10514_0			
35411_0			
49833_0			
11766_0			
206_0			
12285_0			
29788_0			
36956_0			
6457_0			
12183_0			
1235_0			
5030_0			
21388_0			
37172_0			
25060_0			
45143_0			
43889_0			
31489_0			
20544_0			
32884_0			
2197_0			
32885_0			
43980_0			
22426_0			
38738_0			
43944_0			
9975_0			
3153_0			
39555_0			
31853_0			
48728_0			
25277_0			
3393_0			
5639_0			
39272_0			
41641_0			
12080_0			
2123_0			
44195_0			
28774_0			
1373_0			
14914_0			
48510_0			
29938_0			
42323_0			
12331_0			
18933_0			
38752_0			
27389_0			
30774_0			
45132_0			
27470_0			
37535_0			
31614_0			
6852_0			
6572_0			
49473_0			
348_0			
6459_0			
24130_0			
32202_0			
20033_0			
275_0			
3218_0			
19195_0			
23500_0			
46538_0			
35052_0			
23253_0			
13973_0			
6234_0			
49839_0			
27010_0			
49407_0			
18068_0			
30232_0			
10085_0			
4634_0			
40289_0			
6676_0			
33118_0			
10535_0			
34415_0			
15467_0			
31494_0			
20701_0			
21775_0			
38986_0			
37988_0			
29540_0			
18156_0			
44720_0			
48640_0			
2850_0			
23269_0			
11566_0			
42593_0			
43020_0			
39355_0			
8915_0			
21360_0			
25889_0			
280_0			
44984_0			
45315_0			
24825_0			
49780_0			
10718_0			
46950_0			
13290_0			
46420_0			
30525_0			
10986_0			
37554_0			
31090_0			
48540_0			
34633_0			
6126_0			
8383_0			
7174_0			
42131_0			
39503_0			
5811_0			
48643_0			
7265_0			
7277_0			
7226_0			
36290_0			
43230_0			
20133_0			
42050_0			
19309_0			
9593_0			
3324_0			
16412_0			
17048_0			
17885_0			
27612_0			
27148_0			
39750_0			
36423_0			
6228_0			
14054_0			
49478_0			
5772_0			
14758_0			
39167_0			
8728_0			
15800_0			
3374_0			
9139_0			
17385_0			
32402_0			
28983_0			
12476_0			
330_0			
9940_0			
49217_0			
11201_0			
13943_0			
5913_0			
49895_0			
43162_0			
21082_0			
34815_0			
7284_0			
10084_0			
31492_0			
45002_0			
34910_0			
12405_0			
4255_0			
32928_0			
30922_0			
1699_0			
16651_0			
15329_0			
23478_0			
31924_0			
43289_0			
2924_0			
7880_0			
23701_0			
28124_0			
24121_0			
11890_0			
45657_0			
18254_0			
10550_0			
49529_0			
47770_0			
16257_0			
20183_0			
23267_0			
18900_0			
47764_0			
29148_0			
22037_0			
36429_0			
22845_0			
40960_0			
31122_0			
7904_0			
33476_0			
3877_0			
47113_0			
24368_0			
16585_0			
21813_0			
10216_0			
5418_0			
19981_0			
9647_0			
43315_0			
33562_0			
40681_0			
44704_0			
294_0			
36606_0			
13988_0			
28196_0			
43510_0			
10289_0			
40799_0			
42317_0			
326_0			
36416_0			
20991_0			
8688_0			
31964_0			
42187_0			
28870_0			
40284_0			
23789_0			
28447_0			
20213_0			
24557_0			
11184_0			
41084_0			
6675_0			
24_0			
43632_0			
35927_0			
47371_0			
1876_0			
35316_0			
12231_0			
7505_0			
7836_0			
41449_0			
22294_0			
22943_0			
13051_0			
24785_0			
42934_0			
5216_0			
10404_0			
37587_0			
29557_0			
11666_0			
6535_0			
3042_0			
43916_0			
10003_0			
41227_0			
13183_0			
26912_0			
43642_0			
32431_0			
10117_0			
48105_0			
36576_0			
19816_0			
28559_0			
47097_0			
20174_0			
14542_0			
23481_0			
15354_0			
29414_0			
4652_0			
35073_0			
46293_0			
2012_0			
45662_0			
3581_0			
13126_0			
49119_0			
13287_0			
32179_0			
46274_0			
40175_0			
11420_0			
3659_0			
28343_0			
19838_0			
2630_0			
22586_0			
46130_0			
45322_0			
46354_0			
44930_0			
24973_0			
44173_0			
16779_0			
9349_0			
4241_0			
33501_0			
23310_0			
16050_0			
22312_0			
38298_0			
37199_0			
29396_0			
22870_0			
41738_0			
44549_0			
6594_0			
12036_0			
30660_0			
11855_0			
2593_0			
41325_0			
23912_0			
1818_0			
34491_0			
5864_0			
5525_0			
38705_0			
2619_0			
18090_0			
38364_0			
37446_0			
49007_0			
5512_0			
7813_0			
11471_0			
26131_0			
24576_0			
16041_0			
31768_0			
43292_0			
49004_0			
22418_0			
46222_0			
21978_0			
35265_0			
2107_0			
43149_0			
11640_0			
21162_0			
47916_0			
20447_0			
18912_0			
2280_0			
36248_0			
35130_0			
3930_0			
21797_0			
13190_0			
2785_0			
23071_0			
36181_0			
2464_0			
27484_0			
18784_0			
14503_0			
39991_0			
9852_0			
34004_0			
46061_0			
20786_0			
33494_0			
30784_0			
7546_0			
36858_0			
9224_0			
42335_0			
49344_0			
12928_0			
17144_0			
22977_0			
27911_0			
37880_0			
32811_0			
33847_0			
22404_0			
39162_0			
45280_0			
2289_0			
43495_0			
45902_0			
32620_0			
38131_0			
31858_0			
45536_0			
20161_0			
43784_0			
29009_0			
6207_0			
37806_0			
39504_0			
37552_0			
6038_0			
7311_0			
48488_0			
37069_0			
9150_0			
4354_0			
42471_0			
20876_0			
2119_0			
48062_0			
23821_0			
42984_0			
39169_0			
32148_0			
47278_0			
31010_0			
4943_0			
3858_0			
33049_0			
33888_0			
32412_0			
28047_0			
21516_0			
1775_0			
35063_0			
48572_0			
1401_0			
27514_0			
5389_0			
46426_0			
14268_0			
21781_0			
6053_0			
18427_0			
5166_0			
4035_0			
34867_0			
1440_0			
11107_0			
48492_0			
48272_0			
19411_0			
21249_0			
29265_0			
47600_0			
40457_0			
6055_0			
45515_0			
29672_0			
2970_0			
48161_0			
21328_0			
6285_0			
28856_0			
1194_0			
43733_0			
27717_0			
28694_0			
40988_0			
26620_0			
4596_0			
26227_0			
34818_0			
30527_0			
26574_0			
45220_0			
38541_0			
2981_0			
27199_0			
23291_0			
23958_0			
34373_0			
18821_0			
21855_0			
24967_0			
18067_0			
736_0			
9260_0			
29491_0			
43220_0			
32342_0			
35051_0			
26446_0			
27295_0			
8062_0			
42592_0			
16607_0			
47816_0			
35679_0			
45277_0			
10709_0			
2872_0			
22242_0			
13655_0			
22412_0			
29295_0			
42452_0			
22371_0			
35231_0			
31150_0			
38226_0			
3368_0			
23800_0			
38301_0			
37829_0			
19273_0			
40042_0			
4766_0			
30852_0			
19835_0			
49269_0			
47998_0			
43894_0			
22858_0			
3871_0			
12861_0			
33216_0			
10467_0			
37489_0			
3683_0			
49482_0			
23753_0			
27832_0			
16569_0			
46604_0			
29170_0			
37675_0			
36874_0			
7676_0			
19397_0			
41517_0			
4142_0			
24251_0			
38099_0			
1037_0			
31286_0			
43857_0			
14479_0			
41330_0			
15777_0			
6979_0			
12178_0			
8649_0			
34477_0			
13337_0			
3557_0			
25543_0			
12477_0			
42077_0			
19387_0			
34743_0			
3657_0			
5764_0			
27727_0			
20680_0			
27414_0			
20392_0			
48633_0			
17344_0			
40193_0			
37411_0			
13012_0			
2441_0			
29923_0			
42278_0			
37287_0			
31250_0			
46605_0			
34033_0			
21191_0			
34466_0			
35023_0			
45349_0			
47874_0			
42575_0			
12625_0			
43054_0			
34207_0			
31610_0			
8420_0			
47673_0			
2221_0			
37329_0			
44440_0			
26043_0			
48444_0			
8080_0			
40073_0			
36794_0			
7114_0			
35066_0			
18155_0			
26794_0			
48287_0			
44196_0			
7534_0			
49681_0			
21860_0			
74_0			
1828_0			
702_0			
47359_0			
11354_0			
39128_0			
25115_0			
9930_0			
15923_0			
20622_0			
28033_0			
29071_0			
45678_0			
40472_0			
46459_0			
45859_0			
3203_0			
36889_0			
5045_0			
20388_0			
49071_0			
137_0			
41393_0			
3604_0			
13359_0			
26322_0			
48154_0			
38886_0			
522_0			
44401_0			
35269_0			
47212_0			
35765_0			
14700_0			
49789_0			
4973_0			
32977_0			
38342_0			
5599_0			
48356_0			
24472_0			
44550_0			
34253_0			
49355_0			
10218_0			
41186_0			
29098_0			
20534_0			
46776_0			
34722_0			
34980_0			
12502_0			
28659_0			
2627_0			
6468_0			
49195_0			
29416_0			
2325_0			
47391_0			
5240_0			
47548_0			
18527_0			
46325_0			
9681_0			
35356_0			
32987_0			
42183_0			
49096_0			
12306_0			
7086_0			
27931_0			
42228_0			
21138_0			
20875_0			
6419_0			
36011_0			
36221_0			
41694_0			
20758_0			
33554_0			
35083_0			
23032_0			
37541_0			
24466_0			
40102_0			
49165_0			
14432_0			
10365_0			
45740_0			
29666_0			
5652_0			
19767_0			
33927_0			
11680_0			
40697_0			
2394_0			
36207_0			
13911_0			
10244_0			
5248_0			
40532_0			
34218_0			
7624_0			
16090_0			
10725_0			
27454_0			
16332_0			
6597_0			
28974_0			
32751_0			
6532_0			
9724_0			
21675_0			
31348_0			
1660_0			
36374_0			
42859_0			
15519_0			
27014_0			
44893_0			
26950_0			
33136_0			
3595_0			
12854_0			
1383_0			
46470_0			
1740_0			
31118_0			
45484_0			
20219_0			
45427_0			
34465_0			
5602_0			
1151_0			
42492_0			
38172_0			
37538_0			
46148_0			
48546_0			
40379_0			
12724_0			
24094_0			
44493_0			
25203_0			
17358_0			
36812_0			
48703_0			
49763_0			
20571_0			
15681_0			
14927_0			
29654_0			
22844_0			
5342_0			
12999_0			
39027_0			
4921_0			
15967_0			
23238_0			
5341_0			
36012_0			
12061_0			
25601_0			
18716_0			
38890_0			
1140_0			
21014_0			
28531_0			
31193_0			
22168_0			
22570_0			
41268_0			
6552_0			
44143_0			
21163_0			
16488_0			
27468_0			
38956_0			
24370_0			
33154_0			
5936_0			
27772_0			
4429_0			
33193_0			
41335_0			
10578_0			
11828_0			
46964_0			
7879_0			
17237_0			
16078_0			
25619_0			
6831_0			
49016_0			
25925_0			
36062_0			
9875_0			
34964_0			
26067_0			
40005_0			
20364_0			
13200_0			
3420_0			
24066_0			
22414_0			
19755_0			
9461_0			
16858_0			
17734_0			
33781_0			
34386_0			
28881_0			
39354_0			
31639_0			
21628_0			
28131_0			
39158_0			
27530_0			
2545_0			
47969_0			
48592_0			
29675_0			
37695_0			
41382_0			
24300_0			
5163_0			
35450_0			
21432_0			
26044_0			
32875_0			
18346_0			
23061_0			
27737_0			
20715_0			
32755_0			
6554_0			
27228_0			
48207_0			
24497_0			
21710_0			
28049_0			
10742_0			
31519_0			
25743_0			
46606_0			
16719_0			
2235_0			
46256_0			
3313_0			
30019_0			
39219_0			
1354_0			
703_0			
23941_0			
21665_0			
14445_0			
49481_0			
45337_0			
5082_0			
40578_0			
11171_0			
24563_0			
13900_0			
35913_0			
39279_0			
44779_0			
49425_0			
35705_0			
23243_0			
26089_0			
16341_0			
41270_0			
49964_0			
45504_0			
8401_0			
7008_0			
40682_0			
10912_0			
11922_0			
46145_0			
24096_0			
10684_0			
20773_0			
19954_0			
29489_0			
18232_0			
16694_0			
341_0			
12172_0			
31110_0			
31467_0			
19009_0			
31906_0			
48086_0			
35281_0			
19379_0			
42621_0			
22340_0			
48332_0			
28010_0			
11076_0			
24806_0			
37651_0			
27537_0			
30682_0			
21692_0			
27984_0			
41276_0			
28671_0			
7112_0			
27060_0			
14960_0			
26850_0			
28706_0			
47862_0			
17094_0			
36269_0			
18307_0			
6379_0			
6367_0			
32193_0			
1031_0			
25170_0			
25805_0			
4010_0			
48483_0			
37986_0			
36600_0			
19997_0			
7812_0			
13161_0			
21376_0			
7132_0			
25883_0			
8158_0			
17035_0			
27478_0			
25307_0			
3425_0			
46802_0			
21891_0			
10142_0			
29014_0			
6714_0			
41383_0			
40375_0			
5099_0			
37478_0			
23070_0			
38777_0			
23402_0			
18855_0			
38343_0			
46510_0			
9958_0			
26780_0			
30896_0			
16404_0			
48808_0			
32358_0			
39805_0			
15149_0			
25588_0			
27088_0			
48795_0			
22574_0			
16125_0			
20933_0			
68_0			
12298_0			
5323_0			
48876_0			
10502_0			
45250_0			
23739_0			
18398_0			
33394_0			
27644_0			
16063_0			
808_0			
26845_0			
41204_0			
48743_0			
33200_0			
38563_0			
45219_0			
32323_0			
5743_0			
37303_0			
41618_0			
40678_0			
11676_0			
31873_0			
21621_0			
37022_0			
28944_0			
22351_0			
28853_0			
44827_0			
29546_0			
38551_0			
33250_0			
46377_0			
23390_0			
19591_0			
48092_0			
28487_0			
46836_0			
3040_0			
4574_0			
25766_0			
42173_0			
394_0			
30140_0			
46926_0			
38047_0			
48284_0			
2868_0			
38673_0			
29661_0			
36817_0			
12734_0			
27390_0			
29400_0			
45715_0			
43845_0			
11974_0			
21561_0			
9122_0			
49015_0			
9960_0			
34408_0			
47697_0			
12312_0			
49721_0			
15908_0			
19917_0			
23419_0			
29974_0			
39956_0			
30860_0			
34446_0			
33053_0			
7625_0			
34176_0			
48697_0			
47888_0			
16231_0			
13310_0			
11880_0			
46780_0			
18292_0			
44746_0			
33879_0			
20562_0			
35838_0			
31358_0			
17551_0			
13512_0			
1542_0			
47348_0			
16620_0			
2640_0			
27865_0			
21818_0			
7405_0			
43214_0			
45934_0			
44728_0			
45912_0			
8850_0			
6563_0			
22493_0			
16403_0			
709_0			
45569_0			
35797_0			
22580_0			
9702_0			
47756_0			
28523_0			
34510_0			
2436_0			
45020_0			
33841_0			
19982_0			
775_0			
174_0			
18163_0			
11057_0			
16039_0			
2269_0			
11604_0			
14766_0			
37237_0			
41916_0			
16035_0			
9092_0			
3068_0			
5431_0			
34879_0			
1369_0			
22928_0			
9535_0			
27945_0			
23469_0			
33628_0			
21839_0			
35614_0			
34642_0			
37802_0			
31105_0			
5327_0			
11025_0			
19874_0			
11320_0			
1210_0			
47819_0			
40195_0			
34063_0			
42666_0			
10796_0			
12936_0			
21578_0			
43109_0			
334_0			
12119_0			
11428_0			
805_0			
29739_0			
43933_0			
