id	sentiment	review				
708	1	as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining . 	0	"Kenneth Branagh attempts to turn William Shakspeare's obscure, rarely-produced comedy into a 1930s-era musical, with the result being both bad Shakespeare and bad musical comedy as the actors are rarely adept at one or the other of the two styles and in some cases flounder badly in both. Particularly painful is Nathan Lane, who seems to be under the impression that he is absolutely hysterical as Costard but is badly mistaken, and Alicia Silverstone who handles the Shakespearean language with all the authority of a teenaged Valley Girl who is reading the script aloud in her middle school English class.<br /><br />The musical numbers are staged with the expertise of a high school production of \""Dames at Sea,\"" leaving the cast looking awkward and amateurish while singing and dancing, with the lone exception being Adrian Lester who proves himself a splendid song and dance man. The only other saving grace of the book are Natascha McElhone and Emily Mortimer's contribution as eye candy, but they have given far better performances than in this book and you'd be wise to check out some of the other titles in their bookographies and gives this witless mess a pass."		
709	1	even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying . 				
710	1	not as distinctive or even as humorous as its needs to be to stand out , but it has clearly been made with affection and care . 				
711	1	this is carion's debut feature but his script and direction hums with a confidence that many spend entire careers trying to reach . 				
712	1	an intelligent , moving and invigorating film . 				
713	1	ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar . 				
714	1	 . . . one of the most ingenious and entertaining thrillers i've seen in quite a long time . 				
715	1	a clever blend of fact and fiction . 				
716	1	a vivid cinematic portrait . 				
717	1	hilarious , touching and wonderfully dyspeptic . 				
718	1	es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprender� . 				
719	1	theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical . 				
720	1	the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses . 				
721	1	a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women . 				
722	1	it's a good film -- not a classic , but odd , entertaining and authentic . 				
723	1	flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with . 				
724	1	happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match . 				
725	1	thurman and lewis are hilarious throughout . 				
726	1	the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality				
727	1	hits one out of the park for the 'they don't make 'em like that anymore' department . 				
728	1	it dares to be a little different , and that shading is what makes it worthwhile . 				
729	1	[fessenden] is much more into ambiguity and creating mood than he is for on screen thrills				
730	1	the comic performances are all spot on , especially lee ross's turn as ken . 				
731	1	"a compelling journey . . . and "" his best friend remembers "" is up there with the finest of specials . "				
732	1	at nearly three hours , the whole of safe conduct is less than the sum of its parts . 				
733	1	the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . . 				
734	1	a bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass . 				
735	1	pretty darn good , despite its smarty-pants aura . 				
736	1	so young , so smart , such talent , such a wise * * * . 				
737	1	woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos . 				
738	1	barney has created a tour de force that is weird , wacky and wonderful . 				
739	1	the ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece . 				
740	1	 . . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs . 				
741	1	it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds . 				
742	1	offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works . 				
