id	review
802	lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness . 
803	consistently clever and suspenseful . 
804	"it's like a "" big chill "" reunion of the baader-meinhof gang , only these guys are more harmless pranksters than political activists . "
805	the story gives ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with tremendous skill . 
806	"red dragon "" never cuts corners . "
807	fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense . 
808	throws in enough clever and unexpected twists to make the formula feel fresh . 
809	weighty and ponderous but every bit as filling as the treat of the title . 
810	a real audience-pleaser that will strike a chord with anyone who's ever waited in a doctor's office , emergency room , hospital bed or insurance company office . 
811	generates an enormous feeling of empathy for its characters . 
812	exposing the ways we fool ourselves is one hour photo's real strength . 
813	it's up to you to decide whether to admire these people's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of american life . 
814	mostly , [goldbacher] just lets her complicated characters be unruly , confusing and , through it all , human . 
815	 . . . quite good at providing some good old fashioned spooks . 
816	at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best . 
817	scherfig's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky . 
818	a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship . 
819	the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting . 
820	as it turns out , you can go home again . 
821	you've already seen city by the sea under a variety of titles , but it's worth yet another visit . 
822	this kind of hands-on storytelling is ultimately what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors . 
823	making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror . 
824	grown-up quibbles are beside the point here . the little girls understand , and mccracken knows that's all that matters . 
825	a powerful , chilling , and affecting study of one man's dying fall . 
826	this is a fascinating film because there is no clear-cut hero and no all-out villain . 
827	a dreadful day in irish history is given passionate , if somewhat flawed , treatment . 
828	 . . . a good film that must have baffled the folks in the marketing department . 
829	 . . . is funny in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality . 
